hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1440753602,false,0,0,0,0
1131050515,1440753546,false,2,0,0,0
0601160016,,false,4,0,8,0
1434020015,1440753572,false,1,0,0,1
1101020018,1440754200,false,1,0,6,0
0936060016,1440753600,false,4,0,0,0
0439010518,1440752703,false,4,0,10,0
1145010010,1440751740,false,0,0,7,1
1101150011,1440753000,false,2,0,21,1
1142120001,1440753602,false,2,0,20,0
0401180014,1440752703,false,2,0,66,0
1317040011,1440753602,false,4,0,7,0
0602030026,1440753300,false,1,0,18,0
1302050014,1440753579,false,3,0,23,1
1122010012,1440753560,false,2,0,7,3
0936050029,1440753600,false,1,0,0,0
1131010011,1440753600,false,2,23,54,0
1137010024,1440753591,false,0,0,6,0
1536030075,1440753600,false,1,0,3,0
1301200010,1440753540,false,2,0,12,1
0617060018,1440753603,false,3,0,28,1
0501110514,,false,0,0,5,0
1331040513,1440753602,false,2,0,4,0
0943030019,1440753600,true,1,0,0,0
1111060015,1440753602,false,0,0,0,0
1132070011,1440753602,false,3,0,71,1
1140010510,1440753602,false,1,0,3,0
1142100017,1440753603,false,0,0,47,4
0937010019,1440753604,false,0,0,0,0
0421040011,1440753611,false,2,0,18,0
1141310019,,false,5,0,38,0
1105050012,,false,0,0,1,0
1141090512,,false,0,0,13,0
1101100011,1440753720,false,3,0,29,0
