hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439133602,false,0,0,0,0
0601160016,,false,3,0,17,1
1101020018,1439134200,true,2,12,11,2
0401180014,1439132702,true,6,10,91,1
1145010010,1439131740,false,0,0,18,0
1434020015,1439133573,false,0,0,4,0
1131050515,1439133603,false,1,0,7,0
1101150011,1439133000,true,13,28,35,0
1131010011,1439133600,true,7,34,56,0
1122010012,1439133595,false,7,0,31,7
0501110514,,false,2,0,6,4
1301200010,1439133540,false,6,0,10,1
0439010518,1439132702,false,0,0,19,0
1142120001,1439133608,false,6,0,49,0
0602030026,1439133300,false,3,0,29,0
1317040011,1439133608,false,4,0,6,0
0936050029,1439133600,false,1,0,3,0
1302050014,1439133599,false,5,2,57,1
1331040513,1439133607,false,2,0,11,0
0943030019,1439133600,true,1,0,9,1
1536030075,1439133600,false,1,0,5,1
1137010024,1439133605,false,0,0,16,0
0617060018,1439133608,false,0,0,24,1
1111060015,1439133608,false,2,0,17,1
1132070011,1439133608,false,10,0,130,0
1142100017,1439133608,false,1,0,77,1
1140010510,1439133608,false,0,0,17,0
0936060016,1439133600,false,5,0,0,0
0937010019,1439133618,false,0,0,2,0
0421040011,1439133623,true,4,1,27,1
1141090512,,false,3,0,12,0
1105050012,,false,0,0,5,0
1141310019,,false,5,0,30,0
1101100011,1439133720,false,1,0,40,1
