hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437584402,false,2,0,61,0
1101020018,1437584400,false,1,0,11,1
0601160016,,false,2,0,29,0
1434020015,1437584313,false,3,0,1,0
1145010010,1437583680,false,1,0,19,0
1101150011,1437583800,false,3,2,38,0
0936060016,1437584400,false,1,0,1,0
1131010011,1437584400,false,3,26,64,1
1301200010,1437584340,false,2,0,18,0
1122010012,1437584399,false,1,0,23,2
0401180014,1437581102,false,1,5,108,6
0439010518,1437581102,false,0,0,17,0
1142120001,1437584408,false,3,0,56,0
0602030026,1437584100,true,0,8,50,0
1317040011,1437584408,false,1,0,9,0
1302050014,1437584393,true,1,19,81,0
0936050029,1437584400,false,0,0,2,0
0501110514,,false,0,0,16,5
1331040513,1437584407,false,7,0,8,3
0943030019,1437584400,true,1,0,3,0
1131050515,1437584344,false,1,0,6,0
1137010024,1437584399,false,0,0,31,0
1536030075,1437584400,false,1,0,2,0
0617060018,1437584409,false,0,0,36,0
0421040011,1437584409,true,3,0,42,1
1141310019,,false,0,0,51,0
1105050012,,false,0,0,1,0
0937010019,1437584410,false,0,0,11,0
1141090512,,false,0,0,4,0
1111060015,1437584408,false,0,0,12,1
1132070011,1437584408,false,2,0,144,2
1140010510,1437584408,false,1,0,14,0
1142100017,1437584408,false,1,0,114,1
1101100011,1437584580,false,0,0,26,1
