hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1434873544,false,5,0,2,1
1317050017,1434873602,false,3,0,45,4
1101020018,1434873600,false,5,0,5,2
0601160016,,false,4,0,18,0
0936060016,1434873477,false,1,0,0,0
1101150011,1434873000,false,1,0,24,0
0439010518,1434870302,false,2,0,17,1
1302050014,1434873586,false,11,47,64,3
1142120001,1434873602,false,10,0,37,0
1145010010,1434872940,false,0,0,18,0
0401180014,1434870302,true,4,10,92,3
0501110514,,false,5,0,5,0
1317040011,1434873602,false,4,0,3,0
1434020015,1434873515,false,1,0,2,0
1536030075,1434873540,false,1,0,3,0
0936050029,1434873540,false,1,0,7,0
1301200010,1434873600,false,11,0,11,2
1137010024,1434873599,false,0,0,37,0
1331040513,1434873602,false,7,3,3,0
0617060018,1434873603,false,3,0,35,4
0943030019,1434873600,false,0,0,1,0
0421040011,1434873603,false,5,0,23,2
1131010011,1434873600,true,4,36,73,1
1131100010,1434873600,false,2,0,13,0
1132070011,1434873602,false,5,0,155,0
0602030026,1434873300,true,5,9,38,0
0937010019,1434873604,false,0,0,9,0
1111060015,1434873602,false,2,0,12,0
1140010510,1434873602,false,1,0,10,0
1142100017,1434873602,true,2,120,111,3
1122010012,1434873559,false,4,0,24,3
1105050012,,false,0,0,19,0
1141310019,,false,5,0,21,3
1141090512,,false,3,0,7,0
1101100011,1434873720,false,6,22,32,0
