hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1439570402,false,0,0,0,0
1434020015,1439570255,false,1,0,4,0
1101020018,1439571600,false,1,0,14,0
0601160016,,false,3,0,12,1
1131050515,1439570402,false,1,0,8,0
0936060016,1439570400,false,0,0,0,0
1145010010,1439569140,false,0,0,9,0
1101150011,1439569800,false,0,0,36,0
0401180014,1439568305,false,1,0,87,0
1122010012,1439570386,false,3,0,26,0
0439010518,1439568306,false,0,0,14,0
1301200010,1439570340,false,4,0,13,1
1142120001,1439570407,false,4,0,45,0
0602030026,1439570100,false,0,0,34,0
1317040011,1439570407,false,1,0,7,0
1131010011,1439570400,false,4,24,50,0
1302050014,1439570396,false,6,2,64,0
0501110514,,false,2,0,5,0
1536030075,1439570400,false,0,0,1,0
0936050029,1439570400,false,0,0,2,0
1137010024,1439570397,false,0,0,21,0
1331040513,1439570407,false,1,0,12,0
0617060018,1439570408,false,2,0,25,1
0943030019,1439570400,true,0,0,1,0
1111060015,1439570407,false,0,0,13,0
1132070011,1439570407,false,11,0,87,2
1105050012,,false,0,0,1,0
1141090512,,false,2,0,4,0
1141310019,,false,3,0,18,0
0937010019,1439570409,false,0,0,7,0
1140010510,1439570407,false,0,0,15,0
1142100017,1439570408,false,2,0,70,2
0421040011,1439570423,false,4,0,22,2
1101100011,1439570520,false,3,0,33,0
