hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435948802,false,0,0,37,3
1131050515,1435948743,false,0,0,2,0
0601160016,,false,1,0,20,0
1101020018,1435950000,false,0,0,1,1
1434020015,1435948653,false,1,0,9,0
1101150011,1435948200,false,3,0,35,2
0439010518,1435946703,false,1,0,14,0
1142120001,1435948802,false,1,0,64,0
1145010010,1435947540,false,1,0,21,0
1302050014,1435948790,true,5,16,83,0
0401180014,1435946703,false,0,0,61,1
1301200010,1435948800,false,2,0,38,3
0936050029,1435948800,false,1,0,0,0
1317040011,1435948802,false,3,0,5,0
1131010011,1435948800,false,1,28,63,0
1137010024,1435948800,false,0,0,25,1
1331040513,1435948801,false,1,0,16,0
0617060018,1435948802,false,1,0,33,1
1536030075,1435948800,false,1,0,0,0
0943030019,1435948800,true,0,0,1,0
0421040011,1435948803,true,4,0,28,3
1131100010,1435948800,false,0,0,14,0
1132070011,1435948802,false,4,0,93,0
0602030026,1435948500,true,2,20,57,1
1111060015,1435948801,false,1,0,32,0
1142100017,1435948802,false,1,0,130,3
0501110514,,false,0,0,2,1
1140010510,1435948802,false,0,0,36,0
0937010019,1435948804,false,0,0,4,0
1141310019,,false,2,0,29,3
1141090512,,false,0,0,16,0
1105050012,,false,0,0,5,0
1122010012,1435948782,false,5,0,16,0
1101100011,1435948920,false,2,0,25,0
