hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1436962801,false,0,0,46,0
1131050515,1436962742,false,2,0,2,3
1434020015,1436962779,false,1,0,2,0
1101020018,1436963400,false,0,0,11,0
1142120001,1436962802,true,5,2,62,0
0601160016,,false,1,0,13,0
0439010518,1436961903,false,2,0,20,0
1145010010,1436960940,false,0,0,23,0
0602030026,1436962503,false,1,0,49,0
0401180014,1436961903,false,2,0,71,1
1101150011,1436962200,false,4,0,31,0
1302050014,1436962787,true,4,30,86,1
1122010012,1436962793,false,11,0,35,7
0936060016,1436962800,false,4,0,0,0
1317040011,1436962802,false,1,0,4,0
1301200010,1436962740,false,2,0,16,2
1131010011,1436962800,true,4,27,72,1
0936050029,1436962800,false,1,0,1,0
1536030075,1436962800,false,1,0,1,0
0501110514,,false,4,0,9,2
1137010024,1436962794,false,0,0,23,1
1331040513,1436962801,false,6,11,32,5
0617060018,1436962802,false,2,0,44,2
0421040011,1436962803,true,9,11,36,1
1131100010,1436962800,false,1,0,16,0
0943030019,1436962800,true,0,0,2,0
1132070011,1436962802,false,3,0,81,2
1111060015,1436962802,false,1,0,21,0
1142100017,1436962802,false,2,0,104,8
1140010510,1436962802,false,0,0,15,0
0937010019,1436962804,false,0,0,6,0
1141090512,,false,5,0,24,0
1105050012,,false,0,0,0,0
1141310019,,false,8,0,25,1
1101100011,1436962920,false,2,1,27,0
