hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1435336802,false,1,0,34,0
1101020018,1435338000,false,1,4,16,0
1434020015,1435336654,false,1,0,6,0
0601160016,,false,3,2,22,0
1101150011,1435336200,false,10,2,25,1
0439010518,1435334704,false,1,0,16,0
1142120001,1435336802,false,4,0,47,0
0936060016,1435336583,false,2,0,0,0
0401180014,1435334704,true,2,12,60,2
1301200010,1435336740,false,1,0,12,1
1145010010,1435335540,false,0,0,22,1
1302050014,1435336777,true,2,12,68,2
1317040011,1435336802,false,5,0,7,1
1131050515,1435336742,false,0,0,8,0
0501110514,,false,2,0,8,3
0936050029,1435336800,false,0,0,0,0
1536030075,1435336800,false,1,0,1,0
1137010024,1435336790,false,0,0,27,1
0617060018,1435336802,false,3,0,33,3
1331040513,1435336801,false,5,11,18,0
0943030019,1435336800,false,1,0,5,1
1131100010,1435336800,false,1,0,16,0
0421040011,1435336803,false,7,0,10,1
1132070011,1435336802,true,1,5,132,0
1131010011,1435336800,false,8,31,73,1
1111060015,1435336802,false,1,0,26,0
1142100017,1435336802,false,1,0,80,3
0937010019,1435336803,false,0,0,3,0
1140010510,1435336802,false,0,0,21,0
1141310019,,false,9,0,58,0
1105050012,,false,0,0,0,0
1141090512,,false,0,0,11,0
0602030026,1435336500,true,1,31,55,0
1122010012,1435336781,false,4,0,17,2
1101100011,1435336920,false,3,9,38,0
