hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1428669601,false,0,0,31,4
1131050515,1428669543,false,0,0,0,0
1101020018,1428670800,false,0,0,11,2
0936060016,1428669597,false,0,0,1,1
0601160016,,false,2,0,10,0
0439010518,1428667513,false,1,0,14,1
1302050014,1428669593,false,6,0,40,1
1434020015,1428669492,false,1,0,2,0
1145010010,1428668880,false,1,0,13,0
0401180014,1428667512,false,4,15,88,3
1122010012,1428669583,false,3,0,18,1
1301200010,1428669540,false,3,0,25,1
1142120001,1428669602,false,4,0,38,0
0936050029,1428669540,false,1,0,3,0
1317040011,1428669602,false,5,0,17,0
1331040513,1428669601,false,2,0,13,0
1536030075,1428669540,false,1,0,2,0
1137010024,1428669599,false,0,0,39,0
0617060018,1428669602,false,0,0,47,1
0501110514,,false,2,0,10,3
0943030019,1428669600,false,0,0,0,0
0421040011,1428669602,false,3,0,14,1
1101150011,1428669000,false,3,0,24,0
1111060015,1428669602,false,0,47,27,0
1132070011,1428669602,false,7,0,124,3
1142100017,1428669602,false,2,0,99,2
1140010510,1428669602,false,0,0,10,0
0602030026,1428669300,true,1,15,41,1
0937010019,1428669603,false,0,0,2,0
1131010011,1428669600,false,7,21,35,3
1105050012,,false,0,0,1,0
1141310019,,false,2,0,64,0
1141090512,,false,2,0,16,0
1101100011,1428669780,false,1,24,37,0
