hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1437484801,false,4,0,43,0
1101020018,1437485400,false,1,0,8,1
0601160016,,false,3,0,15,1
0936060016,1437484800,false,1,0,2,0
1145010010,1437482880,false,1,0,12,0
0401180014,1437483902,true,6,10,74,6
1131050515,1437484803,false,0,0,3,0
1122010012,1437484631,false,3,0,23,2
1101150011,1437484200,true,7,6,24,0
1301200010,1437484740,false,5,0,15,1
1434020015,1437484775,false,0,0,1,0
1131010011,1437484800,false,5,33,56,1
0439010518,1437483903,false,2,0,15,0
1142120001,1437484807,false,6,0,51,0
1317040011,1437484807,false,2,0,14,0
0602030026,1437484500,true,4,6,48,0
1331040513,1437484806,false,3,0,3,0
1302050014,1437484805,true,3,25,78,0
0501110514,,false,1,0,13,3
1137010024,1437484800,false,0,0,20,0
1536030075,1437484800,false,0,0,6,0
0936050029,1437484800,false,0,0,1,0
0617060018,1437484808,false,2,0,25,2
0943030019,1437484800,true,0,0,6,0
0421040011,1437484808,true,3,0,32,5
1111060015,1437484807,false,0,0,14,0
1132070011,1437484808,false,6,0,126,1
1142100017,1437484808,false,1,0,98,3
1140010510,1437484808,false,1,0,22,0
0937010019,1437484811,false,0,0,13,0
1105050012,,false,0,0,0,0
1141090512,,false,0,0,3,0
1141310019,,false,3,0,38,0
1101100011,1437484920,false,2,0,28,0
