hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1131050515,1443278343,false,4,0,2,0
1317050017,1443278408,false,1,0,24,1
1101150011,1443277800,false,7,0,10,1
1142120001,1443278402,false,3,0,12,1
0601160016,,false,4,0,7,0
1101020018,1443279600,false,3,0,1,1
0439010518,1443276304,false,0,0,13,0
1434020015,1443278252,false,0,0,2,0
0602030026,1443278100,false,1,0,30,0
0401180014,1443276303,false,5,0,63,1
0936060016,1443278400,false,3,0,0,0
1145010010,1443277080,false,1,0,2,0
1317040011,1443278402,false,6,0,5,1
1301200010,1443278340,false,3,0,3,0
1122010012,1443278242,false,5,0,13,2
1131010011,1443278400,false,11,28,43,0
0936050029,1443278340,false,4,0,1,0
1536030075,1443278340,false,1,0,1,0
1137010024,1443278400,false,0,0,15,0
1331040513,1443278402,false,4,0,8,1
0501110514,,false,2,0,1,1
1111060015,1443278402,false,0,0,8,0
1132070011,1443278402,false,0,0,37,0
1302050014,1443278392,true,0,0,0,0
0617060018,1443278403,false,0,0,20,1
1140010510,1443278402,false,2,0,4,0
1142100017,1443278402,false,5,0,43,0
0421040011,1443278409,false,5,0,22,6
0943030019,1443278400,false,0,0,5,0
0937010019,1443278411,false,0,0,1,0
1141310019,,false,6,0,9,0
1105050012,,false,0,0,0,0
1141090512,,false,4,0,0,0
