hospital_sn,update_time,full_reported,pending_doctor,pending_bed,pending_ward,pending_icu
1317050017,1433280002,false,2,0,77,3
1131050515,1433279942,false,1,0,10,0
0601160016,,false,1,0,29,0
1101020018,1433280600,false,0,0,3,2
0439010518,1433279112,false,0,0,19,0
0936060016,1433279824,false,1,0,1,0
1142120001,1433280002,false,2,0,63,0
0401180014,1433279112,false,0,11,89,6
1302050014,1433279988,true,0,39,93,3
1317040011,1433280002,false,0,0,5,0
1122010012,1433279891,false,3,0,28,0
1301200010,1433280000,false,1,0,16,0
1434020015,1433279978,false,0,0,9,0
1331040513,1433280002,false,2,5,26,0
1137010024,1433279990,false,0,0,47,0
0936050029,1433280000,false,0,0,5,0
0617060018,1433280002,false,0,0,51,0
1131010011,1433280000,false,2,25,56,4
1536030075,1433280000,false,0,0,4,0
0501110514,,false,0,0,14,0
0421040011,1433280003,false,1,0,19,0
1132070011,1433280002,true,1,18,192,2
1111060015,1433280002,false,0,0,24,0
0943030019,1433280000,false,0,0,16,0
1142100017,1433280003,true,0,92,118,4
1140010510,1433280002,false,0,0,45,0
0602030026,1433279700,true,0,24,63,1
0937010019,1433280004,false,0,0,10,0
1145010010,1433278140,false,1,0,28,0
1101150011,1433279400,false,1,0,36,0
1105050012,,false,0,0,8,0
1141090512,,false,0,0,14,0
1141310019,,false,1,0,66,0
